lat,lon,day_of_year,sst,ssh,sss,temp_50m,temp_100m,temp_200m,temp_500m,is_synthetic,source_region
11.55,93.99,76,29.82,0.749,34.77,28.98,26.29,22.59,17.14,True,Bay of Bengal
12.34,64.7,320,28.26,0.647,35.08,27.22,24.08,19.74,14.48,True,Wider Indian Ocean (buffer around India)
-9.56,82.62,131,31.39,0.795,34.91,30.11,27.63,23.83,18.93,True,Wider Indian Ocean (buffer around India)
9.51,76.37,141,29.96,0.757,35.03,28.77,25.38,21.68,16.09,True,Arabian Sea
13.6,88.15,258,27.53,0.674,34.88,26.23,23.11,19.16,13.57,True,Bay of Bengal
-1.6,44.98,179,29.41,0.702,34.73,28.05,25.19,21.2,15.99,True,Wider Indian Ocean (buffer around India)
10.3,69.69,182,29.4,0.753,35.13,28.01,25.24,21.0,15.25,True,Arabian Sea
4.33,87.51,73,30.76,0.797,34.93,29.44,26.38,22.19,16.68,True,Wider Indian Ocean (buffer around India)
1.14,45.84,166,29.5,0.717,34.63,28.17,25.52,21.3,15.09,True,Wider Indian Ocean (buffer around India)
11.09,71.27,177,28.83,0.754,35.28,27.61,24.56,20.53,14.81,True,Arabian Sea
21.83,83.16,93,29.21,0.783,35.17,27.99,25.69,22.13,16.76,True,Bay of Bengal
5.6,84.53,286,28.01,0.717,35.03,27.36,24.48,20.5,14.99,True,Bay of Bengal
21.9,95.85,328,27.22,0.681,34.65,26.4,23.32,18.31,12.82,True,Bay of Bengal
11.6,63.56,58,29.71,0.79,35.12,28.81,25.56,20.83,15.06,True,Wider Indian Ocean (buffer around India)
21.72,76.31,26,28.11,0.814,35.08,27.54,24.56,20.94,15.53,True,Arabian Sea
-3.41,85.19,362,29.8,0.774,34.93,28.3,25.39,21.42,16.22,True,Wider Indian Ocean (buffer around India)
13.88,76.74,190,28.89,0.8,35.01,27.87,24.75,20.91,15.22,True,Arabian Sea
8.35,74.3,47,29.73,0.744,34.98,28.6,26.08,21.81,15.91,True,Arabian Sea
15.84,95.48,216,27.51,0.648,34.78,26.27,23.15,18.86,12.88,True,Bay of Bengal
19.71,91.17,1,28.21,0.718,34.82,27.37,24.58,20.57,14.76,True,Wider Indian Ocean (buffer around India)
21.63,68.57,7,28.09,0.758,35.12,27.53,25.22,21.53,16.02,True,Arabian Sea
11.2,66.82,307,27.76,0.718,35.13,26.6,24.15,19.94,14.38,True,Arabian Sea
20.0,86.98,80,29.25,0.717,34.98,28.64,25.5,20.7,14.58,True,Wider Indian Ocean (buffer around India)
10.14,84.39,162,29.38,0.791,34.99,28.27,25.03,20.0,14.16,True,Bay of Bengal
11.27,93.55,194,27.87,0.705,34.7,26.59,23.96,19.17,14.02,True,Bay of Bengal
21.18,93.33,197,27.94,0.702,34.62,27.22,24.14,20.05,14.44,True,Bay of Bengal
7.19,87.92,59,29.63,0.792,35.02,28.6,25.17,21.35,15.52,True,Bay of Bengal
14.46,74.88,104,29.14,0.79,35.17,28.0,25.66,21.83,16.11,True,Arabian Sea
10.88,96.39,252,27.25,0.736,34.58,26.05,23.19,19.26,13.64,True,Bay of Bengal
21.91,85.91,177,27.9,0.697,34.89,27.04,24.12,19.84,14.79,True,Bay of Bengal
15.08,64.78,145,28.74,0.655,35.06,27.76,24.82,20.63,15.4,True,Arabian Sea
21.47,67.19,34,28.49,0.75,35.21,27.37,24.32,19.66,14.05,True,Arabian Sea
22.66,61.65,229,27.21,0.675,35.02,26.51,24.03,19.8,14.66,True,Arabian Sea
18.11,60.7,153,29.29,0.712,35.06,28.29,25.52,21.58,15.87,True,Arabian Sea
8.8,89.3,81,30.14,0.719,34.88,28.81,25.98,20.91,15.24,True,Bay of Bengal
11.03,61.86,206,27.95,0.74,35.13,27.02,23.67,19.02,13.44,True,Arabian Sea
7.37,91.13,129,29.96,0.71,34.91,28.82,25.57,21.22,15.72,True,Bay of Bengal
19.26,80.25,350,28.18,0.739,34.95,27.2,23.84,19.35,13.86,True,Bay of Bengal
-3.88,52.25,139,30.94,0.922,34.75,29.39,26.39,22.06,16.3,True,Wider Indian Ocean (buffer around India)
21.39,65.43,114,29.24,0.8,35.15,28.17,25.37,21.14,16.08,True,Arabian Sea
7.24,96.81,316,28.52,0.791,34.59,27.42,24.69,20.4,14.9,True,Bay of Bengal
10.62,67.22,264,27.58,0.709,35.12,26.3,23.31,19.52,13.8,True,Arabian Sea
15.9,87.62,298,27.2,0.707,35.05,26.13,23.49,19.1,14.07,True,Bay of Bengal
9.17,82.25,312,28.24,0.653,35.0,27.25,24.79,21.0,15.24,True,Bay of Bengal
18.48,94.7,251,27.02,0.761,34.68,26.13,23.92,19.45,13.86,True,Bay of Bengal
21.88,75.12,2,28.5,0.705,35.1,27.99,25.37,21.5,16.54,True,Arabian Sea
15.16,86.68,323,26.97,0.688,34.85,25.82,23.3,19.32,14.03,True,Bay of Bengal
14.17,92.04,358,28.33,0.699,34.61,27.36,24.5,20.16,14.66,True,Bay of Bengal
17.05,67.76,72,30.01,0.79,35.18,29.33,26.59,22.83,17.03,True,Arabian Sea
9.74,71.62,359,28.53,0.691,35.17,27.23,24.43,20.11,14.77,True,Arabian Sea
5.07,88.27,356,29.34,0.721,34.85,27.91,25.66,21.67,16.31,True,Bay of Bengal
12.34,93.21,317,27.36,0.68,34.54,26.36,23.38,18.73,13.54,True,Bay of Bengal
18.69,52.14,340,27.46,0.716,34.8,26.73,23.83,19.35,13.92,True,Wider Indian Ocean (buffer around India)
17.26,93.39,193,27.98,0.611,34.55,26.87,23.9,19.84,14.24,True,Bay of Bengal
18.35,97.37,339,27.5,0.64,34.67,26.82,24.29,20.89,15.25,True,Bay of Bengal
-3.84,43.27,279,28.81,0.78,34.6,27.3,24.82,20.15,14.48,True,Wider Indian Ocean (buffer around India)
16.63,61.58,233,27.25,0.686,34.89,26.08,22.79,17.93,13.01,True,Arabian Sea
11.32,72.39,320,28.22,0.689,34.94,26.93,24.68,20.39,15.38,True,Wider Indian Ocean (buffer around India)
9.02,65.89,95,29.68,0.763,35.17,28.16,25.37,21.07,15.59,True,Arabian Sea
10.31,61.11,347,28.73,0.713,35.02,27.56,24.83,21.33,15.83,True,Arabian Sea
-5.86,58.08,75,30.77,0.862,35.02,29.66,27.04,23.07,17.97,True,Wider Indian Ocean (buffer around India)
14.57,70.44,319,27.39,0.751,35.2,26.49,23.49,18.92,13.88,True,Wider Indian Ocean (buffer around India)
-6.36,87.88,325,28.74,0.728,35.04,27.41,24.4,20.02,14.28,True,Wider Indian Ocean (buffer around India)
6.13,88.48,215,28.58,0.611,34.82,27.37,24.96,20.78,15.28,True,Bay of Bengal
11.11,90.96,234,27.28,0.76,34.64,26.34,23.3,18.46,13.42,True,Bay of Bengal
21.42,47.85,63,28.99,0.735,34.62,28.13,25.62,20.94,15.57,True,Wider Indian Ocean (buffer around India)
22.99,63.68,26,28.17,0.674,35.06,27.03,24.46,19.98,14.45,True,Arabian Sea
12.27,98.11,117,29.75,0.77,34.59,28.65,25.52,21.62,16.05,True,Bay of Bengal
15.39,96.93,25,28.55,0.756,34.6,27.41,24.33,20.42,14.91,True,Bay of Bengal
20.01,52.34,128,28.65,0.765,34.93,28.08,25.07,20.85,15.38,True,Wider Indian Ocean (buffer around India)
-6.18,51.73,318,29.64,0.784,35.05,28.12,24.84,20.91,15.62,True,Wider Indian Ocean (buffer around India)
14.59,90.49,146,29.33,0.815,34.84,28.48,25.86,21.22,15.59,True,Bay of Bengal
22.25,64.32,141,28.2,0.765,35.07,27.77,24.91,21.42,16.17,True,Arabian Sea
10.15,64.41,291,27.45,0.653,35.09,26.39,23.17,20.21,14.75,True,Arabian Sea
14.9,63.72,241,27.71,0.617,35.34,26.68,24.13,20.06,14.63,True,Arabian Sea
13.37,59.64,200,28.47,0.696,34.87,27.3,24.61,20.64,15.33,True,Wider Indian Ocean (buffer around India)
17.6,50.82,354,28.25,0.717,34.9,27.71,24.85,20.52,14.62,True,Wider Indian Ocean (buffer around India)
-5.95,85.09,110,30.88,0.836,35.06,29.47,26.64,22.83,17.16,True,Wider Indian Ocean (buffer around India)
0.64,46.01,229,29.1,0.759,34.83,28.0,24.86,20.67,15.08,True,Wider Indian Ocean (buffer around India)
19.88,73.44,346,27.73,0.663,35.15,26.94,24.07,20.19,14.55,True,Arabian Sea
19.47,56.18,336,27.54,0.684,35.04,26.54,23.72,19.61,14.02,True,Wider Indian Ocean (buffer around India)
6.27,90.35,82,29.97,0.795,34.66,28.89,26.21,21.98,16.25,True,Bay of Bengal
14.85,69.26,243,27.41,0.658,35.31,26.33,23.54,19.55,13.78,True,Arabian Sea
18.55,75.82,317,26.74,0.668,35.16,26.02,23.48,18.98,13.83,True,Arabian Sea
13.72,70.01,347,28.26,0.75,35.3,27.27,24.15,20.24,14.69,True,Wider Indian Ocean (buffer around India)
10.42,98.14,236,27.63,0.675,34.74,26.47,23.37,19.51,13.61,True,Bay of Bengal
16.87,72.75,227,28.09,0.711,35.3,27.34,24.14,20.15,14.77,True,Arabian Sea
5.48,91.27,236,28.59,0.796,34.93,27.96,24.51,20.6,14.92,True,Bay of Bengal
-5.8,62.89,202,29.36,0.769,35.07,28.09,24.77,21.11,15.75,True,Wider Indian Ocean (buffer around India)
14.28,72.73,215,27.83,0.665,35.19,26.67,23.68,18.92,13.35,True,Arabian Sea
18.95,94.93,100,29.28,0.705,34.65,28.42,26.03,21.74,15.84,True,Bay of Bengal
21.23,82.4,353,27.62,0.743,34.99,26.71,24.29,19.85,14.73,True,Wider Indian Ocean (buffer around India)
14.07,92.68,199,27.79,0.722,34.69,26.71,23.79,19.53,14.66,True,Bay of Bengal
17.86,92.83,118,29.36,0.683,34.67,28.6,26.35,22.78,17.54,True,Wider Indian Ocean (buffer around India)
12.67,95.97,43,28.72,0.756,34.55,27.36,24.21,19.9,14.5,True,Bay of Bengal
3.74,74.37,340,29.6,0.779,35.15,28.43,25.92,21.86,16.45,True,Wider Indian Ocean (buffer around India)
11.99,67.95,297,27.18,0.678,35.13,26.22,23.27,19.14,13.03,True,Arabian Sea
14.72,99.99,97,29.29,0.722,34.4,28.04,24.65,21.05,15.51,True,Bay of Bengal
-1.63,71.69,204,29.3,0.689,35.19,27.92,24.78,21.01,15.63,True,Wider Indian Ocean (buffer around India)
22.8,60.31,212,27.42,0.707,35.04,26.82,23.96,19.57,14.19,True,Arabian Sea
15.47,73.49,58,29.67,0.756,34.95,28.43,25.26,21.84,16.04,True,Arabian Sea
-1.83,50.71,364,29.46,0.847,35.03,28.08,25.71,21.76,16.55,True,Wider Indian Ocean (buffer around India)
16.07,66.94,329,27.79,0.616,35.07,26.8,23.8,20.2,14.87,True,Arabian Sea
6.81,58.83,344,28.69,0.751,35.07,27.68,24.97,21.53,15.85,True,Wider Indian Ocean (buffer around India)
-9.11,51.39,167,30.2,0.85,34.72,28.84,25.84,21.87,16.23,True,Wider Indian Ocean (buffer around India)
9.69,64.31,15,29.43,0.69,35.05,28.3,25.68,21.34,16.37,True,Arabian Sea
15.61,72.13,247,26.97,0.647,35.17,25.99,23.7,18.74,13.94,True,Arabian Sea
5.97,80.71,80,30.9,0.832,34.99,29.4,26.68,22.34,17.04,True,Bay of Bengal
5.63,94.46,72,30.18,0.863,34.85,28.6,25.64,20.61,14.65,True,Bay of Bengal
-9.72,62.9,16,30.42,0.746,35.11,28.82,25.98,21.84,16.85,True,Wider Indian Ocean (buffer around India)
16.13,66.8,76,29.73,0.74,35.17,28.82,25.42,21.74,16.23,True,Arabian Sea
24.49,70.56,142,27.91,0.75,35.35,26.97,23.82,20.62,15.23,True,Wider Indian Ocean (buffer around India)
14.7,95.72,242,27.2,0.692,34.7,26.36,23.68,19.68,14.11,True,Wider Indian Ocean (buffer around India)
13.37,99.48,241,27.94,0.658,34.62,27.03,24.53,20.33,14.76,True,Bay of Bengal
14.57,93.69,318,27.19,0.664,34.56,26.22,23.4,19.71,13.76,True,Wider Indian Ocean (buffer around India)
19.86,90.14,140,28.89,0.715,35.01,27.98,24.99,20.85,15.06,True,Bay of Bengal
12.24,68.28,46,29.41,0.758,35.1,28.31,25.47,21.87,16.1,True,Wider Indian Ocean (buffer around India)
-6.46,78.0,267,29.87,0.726,35.05,28.29,25.21,20.79,15.07,True,Wider Indian Ocean (buffer around India)
13.5,89.54,30,28.96,0.726,34.67,27.88,25.47,21.55,16.29,True,Bay of Bengal
14.59,79.03,229,27.43,0.677,35.03,25.97,23.08,19.56,14.15,True,Wider Indian Ocean (buffer around India)
19.09,78.76,56,29.52,0.817,35.08,28.5,25.22,21.13,15.36,True,Wider Indian Ocean (buffer around India)
-0.6,86.25,235,29.21,0.77,34.78,28.13,25.07,21.05,15.61,True,Wider Indian Ocean (buffer around India)
6.69,56.42,82,30.73,0.869,35.0,29.56,26.23,21.95,16.39,True,Wider Indian Ocean (buffer around India)
18.87,85.35,104,29.22,0.837,34.93,28.15,25.25,21.31,16.1,True,Bay of Bengal
9.72,72.1,211,28.47,0.728,35.0,27.39,24.58,20.04,14.82,True,Arabian Sea
9.81,98.2,51,29.97,0.734,34.62,29.11,25.7,21.47,15.05,True,Bay of Bengal
17.8,95.33,69,29.21,0.767,34.71,28.47,25.01,20.7,15.34,True,Bay of Bengal
17.65,84.9,208,27.35,0.687,34.99,26.53,24.23,20.47,14.38,True,Bay of Bengal
15.02,42.8,164,28.8,0.696,34.69,27.83,25.19,21.37,15.86,True,Wider Indian Ocean (buffer around India)
18.78,93.66,248,27.22,0.768,34.73,26.04,23.33,19.42,14.41,True,Bay of Bengal
6.44,83.09,212,28.97,0.761,34.86,28.22,25.2,21.51,16.25,True,Bay of Bengal
10.24,64.12,80,29.99,0.821,35.04,28.94,26.23,21.96,16.3,True,Arabian Sea
10.23,69.38,120,30.05,0.767,35.11,28.85,26.53,22.29,16.97,True,Wider Indian Ocean (buffer around India)
9.85,63.27,127,30.07,0.791,34.95,29.14,26.46,22.5,17.06,True,Arabian Sea
13.66,91.48,206,28.27,0.71,34.96,27.52,24.97,21.2,15.8,True,Bay of Bengal
14.84,54.76,168,28.95,0.757,34.86,28.06,24.93,20.91,16.06,True,Wider Indian Ocean (buffer around India)
-9.6,52.93,160,31.43,0.831,34.74,30.13,27.45,23.07,17.71,True,Wider Indian Ocean (buffer around India)
23.51,74.86,40,28.18,0.741,35.19,27.18,24.18,19.98,14.54,True,Arabian Sea
10.31,46.79,9,28.71,0.663,34.7,27.51,24.75,21.59,15.66,True,Wider Indian Ocean (buffer around India)
-5.56,55.61,115,31.15,0.839,34.71,29.62,26.52,22.13,16.39,True,Wider Indian Ocean (buffer around India)
10.84,66.77,273,27.77,0.769,35.05,26.69,23.93,20.19,14.24,True,Arabian Sea
21.01,68.14,326,26.97,0.723,35.08,26.21,23.21,18.76,13.32,True,Wider Indian Ocean (buffer around India)
19.84,94.16,334,27.26,0.686,34.68,26.4,22.89,19.17,13.74,True,Bay of Bengal
18.64,64.04,172,27.77,0.711,34.97,26.89,23.63,19.23,13.97,True,Arabian Sea
22.34,65.48,118,28.85,0.775,35.07,27.61,24.8,21.5,16.22,True,Arabian Sea
9.77,62.59,24,29.65,0.712,35.07,28.63,26.03,22.13,16.59,True,Arabian Sea
-3.82,45.96,26,29.9,0.788,34.67,28.41,25.16,20.9,15.99,True,Wider Indian Ocean (buffer around India)
18.84,62.94,94,29.33,0.741,35.21,28.05,25.16,21.37,15.27,True,Arabian Sea
-7.44,48.75,227,29.06,0.73,34.7,27.8,24.57,20.33,14.69,True,Wider Indian Ocean (buffer around India)
15.21,91.89,328,27.97,0.669,34.66,26.71,24.33,20.73,14.82,True,Bay of Bengal
5.73,86.68,350,29.19,0.709,34.98,28.04,25.14,20.87,15.11,True,Wider Indian Ocean (buffer around India)
10.05,72.45,170,28.66,0.751,35.15,27.52,24.74,21.61,15.91,True,Arabian Sea
17.75,85.72,320,27.85,0.667,34.87,26.83,24.13,19.18,13.29,True,Bay of Bengal
24.68,49.43,155,27.98,0.817,34.8,26.95,24.2,19.18,13.8,True,Wider Indian Ocean (buffer around India)
6.88,86.56,87,30.28,0.852,34.88,29.19,25.95,21.9,16.33,True,Bay of Bengal
19.35,64.68,42,29.05,0.75,35.26,28.13,25.27,21.31,15.35,True,Arabian Sea
11.97,75.51,137,29.5,0.757,34.87,28.67,25.96,21.5,15.95,True,Arabian Sea
19.49,80.48,260,26.7,0.622,34.96,25.63,22.79,19.12,13.8,True,Wider Indian Ocean (buffer around India)
15.32,96.36,206,27.55,0.743,34.64,26.99,24.25,19.49,13.94,True,Bay of Bengal
19.92,72.05,21,28.19,0.79,35.11,27.09,24.16,20.82,14.93,True,Wider Indian Ocean (buffer around India)
11.08,97.83,179,28.83,0.745,34.61,27.56,24.31,20.53,15.23,True,Bay of Bengal
13.75,48.57,300,26.6,0.676,34.74,25.9,23.34,19.09,13.57,True,Wider Indian Ocean (buffer around India)
16.83,86.82,1,28.04,0.629,34.74,27.32,24.51,20.49,15.06,True,Bay of Bengal
20.72,64.17,148,28.08,0.646,35.04,27.37,24.47,19.84,14.69,True,Arabian Sea
-3.32,79.97,110,30.79,0.821,34.84,29.18,25.89,21.71,16.65,True,Wider Indian Ocean (buffer around India)
12.97,73.31,55,29.38,0.797,35.01,28.29,25.1,20.98,15.28,True,Arabian Sea
6.19,79.33,291,28.23,0.725,34.93,27.27,24.55,20.17,15.0,True,Wider Indian Ocean (buffer around India)
0.0,41.75,99,30.85,0.844,34.79,29.46,26.89,23.17,17.81,True,Wider Indian Ocean (buffer around India)
21.22,64.43,239,27.04,0.713,35.03,25.74,22.99,18.93,13.55,True,Arabian Sea
9.91,67.55,299,27.5,0.705,35.16,26.99,24.59,21.19,15.67,True,Arabian Sea
13.71,86.28,193,27.95,0.631,34.88,26.69,23.09,19.34,13.87,True,Bay of Bengal
11.44,48.09,340,28.28,0.745,34.73,27.23,24.58,20.25,14.56,True,Wider Indian Ocean (buffer around India)
21.57,98.77,47,29.14,0.746,34.75,28.59,25.41,21.72,16.23,True,Wider Indian Ocean (buffer around India)
15.51,62.45,12,28.27,0.651,35.05,27.35,24.95,21.16,15.94,True,Arabian Sea
10.4,87.79,129,30.14,0.735,34.9,29.03,26.11,21.72,16.29,True,Bay of Bengal
17.16,68.17,55,28.98,0.67,35.34,27.9,25.18,21.07,15.68,True,Arabian Sea
22.0,68.61,336,27.17,0.674,35.29,26.55,24.11,19.43,13.22,True,Wider Indian Ocean (buffer around India)
14.41,91.95,58,29.57,0.749,34.74,28.72,25.47,21.87,16.94,True,Bay of Bengal
13.31,65.66,291,27.58,0.679,35.29,26.71,23.77,19.25,13.31,True,Arabian Sea
-7.5,63.9,53,30.84,0.797,35.02,29.47,27.12,22.6,17.12,True,Wider Indian Ocean (buffer around India)
20.5,62.19,362,28.36,0.715,35.29,27.41,24.41,20.58,14.76,True,Arabian Sea
17.26,85.42,306,27.05,0.689,35.0,26.2,23.21,19.23,14.2,True,Bay of Bengal
24.82,50.91,110,28.82,0.719,35.01,28.39,25.74,21.46,16.25,True,Wider Indian Ocean (buffer around India)
14.88,89.44,219,27.93,0.705,34.81,26.55,23.58,19.65,14.3,True,Bay of Bengal
10.34,99.65,359,28.85,0.697,34.41,27.67,24.66,20.27,15.33,True,Wider Indian Ocean (buffer around India)
12.82,70.63,224,28.17,0.643,35.24,27.33,24.54,19.91,14.67,True,Arabian Sea
18.79,45.57,322,26.94,0.691,34.65,26.11,23.63,20.55,15.29,True,Wider Indian Ocean (buffer around India)
13.98,73.82,135,29.36,0.688,35.07,28.28,25.38,21.26,16.73,True,Arabian Sea
9.83,87.65,314,27.89,0.76,34.99,26.77,23.66,19.25,13.24,True,Bay of Bengal
8.3,43.32,96,29.78,0.711,34.69,28.53,25.5,21.81,16.81,True,Wider Indian Ocean (buffer around India)
17.36,94.48,33,28.66,0.789,34.73,27.63,24.58,20.75,15.22,True,Bay of Bengal
17.15,60.02,139,28.66,0.754,34.9,27.93,25.73,21.85,15.99,True,Arabian Sea
11.26,94.43,111,30.04,0.814,34.75,29.15,25.9,21.61,15.95,True,Bay of Bengal
14.46,73.09,81,30.05,0.752,35.3,28.94,25.57,21.63,15.63,True,Wider Indian Ocean (buffer around India)
11.32,87.1,119,30.08,0.822,34.72,29.0,25.7,21.8,16.57,True,Bay of Bengal
21.99,62.81,264,26.17,0.665,35.07,25.14,22.52,18.45,12.58,True,Arabian Sea
8.26,93.21,260,27.37,0.74,34.68,26.19,23.44,19.23,13.81,True,Bay of Bengal
21.62,69.88,137,28.79,0.767,35.12,27.78,24.99,20.87,15.71,True,Arabian Sea
9.59,61.68,156,29.23,0.755,34.78,27.8,24.67,20.0,14.25,True,Arabian Sea
2.06,56.9,156,30.23,0.752,34.96,29.09,26.41,22.48,17.31,True,Wider Indian Ocean (buffer around India)
12.83,61.06,290,27.66,0.649,35.14,26.64,23.9,19.16,13.83,True,Arabian Sea
9.35,60.61,77,30.22,0.702,35.06,29.5,26.55,22.5,16.99,True,Arabian Sea
4.59,54.94,239,28.33,0.757,34.8,27.1,24.63,20.22,14.01,True,Wider Indian Ocean (buffer around India)
16.01,75.13,285,27.15,0.69,35.02,25.93,22.89,19.01,13.66,True,Arabian Sea
-7.96,66.97,327,29.34,0.731,35.1,28.36,25.48,21.67,16.3,True,Wider Indian Ocean (buffer around India)
7.12,97.62,295,28.01,0.695,34.78,26.97,23.75,19.4,13.7,True,Bay of Bengal
17.65,66.72,208,27.58,0.775,35.25,26.62,23.01,19.07,13.61,True,Arabian Sea
6.45,79.03,280,27.68,0.676,34.86,26.24,23.99,20.01,14.43,True,Wider Indian Ocean (buffer around India)
7.34,70.75,357,29.0,0.775,35.13,27.71,24.18,20.05,14.66,True,Wider Indian Ocean (buffer around India)
-5.58,53.99,44,30.97,0.771,34.86,29.78,26.53,21.98,15.88,True,Wider Indian Ocean (buffer around India)
18.13,91.91,88,29.7,0.871,34.57,28.81,25.99,21.38,15.67,True,Bay of Bengal
24.93,96.94,10,27.89,0.745,34.53,27.26,24.45,20.18,15.01,True,Wider Indian Ocean (buffer around India)
14.02,62.6,333,27.5,0.728,35.07,26.44,23.65,19.53,14.38,True,Arabian Sea
17.11,80.76,55,29.27,0.779,34.94,28.31,24.98,21.09,15.58,True,Wider Indian Ocean (buffer around India)
14.27,99.78,80,29.41,0.779,34.5,28.32,25.58,21.24,16.19,True,Bay of Bengal
14.36,64.64,346,28.02,0.631,35.13,27.03,24.06,19.53,14.62,True,Arabian Sea
13.05,97.09,10,28.77,0.739,34.58,27.71,24.88,20.42,15.09,True,Bay of Bengal
15.02,72.94,207,27.73,0.771,35.07,26.53,23.86,19.74,14.48,True,Arabian Sea
12.9,73.85,352,28.44,0.711,35.1,27.13,24.34,20.37,14.74,True,Arabian Sea
18.21,80.24,57,29.07,0.701,34.98,28.17,25.39,20.55,14.73,True,Bay of Bengal
12.58,89.71,166,28.8,0.746,35.05,27.84,25.09,21.32,16.05,True,Wider Indian Ocean (buffer around India)
20.61,89.11,269,26.85,0.741,34.89,25.97,22.86,18.88,13.49,True,Bay of Bengal
-1.39,96.41,316,28.71,0.74,34.77,27.17,24.38,19.71,14.58,True,Wider Indian Ocean (buffer around India)
1.91,62.48,71,31.07,0.804,35.18,29.92,27.33,23.7,18.2,True,Wider Indian Ocean (buffer around India)
7.13,53.41,302,28.11,0.715,34.83,26.92,24.37,19.38,13.55,True,Wider Indian Ocean (buffer around India)
15.95,64.05,196,28.25,0.687,35.06,27.36,24.1,19.13,14.11,True,Wider Indian Ocean (buffer around India)
7.75,71.88,19,29.87,0.756,35.1,28.56,26.25,21.95,16.38,True,Wider Indian Ocean (buffer around India)
3.69,49.51,141,29.64,0.751,34.79,28.16,25.14,21.38,15.78,True,Wider Indian Ocean (buffer around India)
10.48,71.35,258,27.97,0.719,35.12,26.72,24.19,20.12,13.95,True,Arabian Sea
18.45,70.4,282,26.34,0.605,35.39,25.19,22.69,19.02,13.86,True,Wider Indian Ocean (buffer around India)
12.98,93.94,57,29.43,0.759,34.58,28.55,25.67,22.13,16.75,True,Bay of Bengal
11.31,89.35,198,28.42,0.731,34.87,27.53,24.66,21.15,15.54,True,Wider Indian Ocean (buffer around India)
17.8,82.1,250,26.85,0.622,34.85,26.06,22.9,18.7,13.63,True,Wider Indian Ocean (buffer around India)
12.36,73.88,310,27.41,0.669,35.22,26.48,23.95,19.73,14.0,True,Wider Indian Ocean (buffer around India)
15.23,84.5,224,27.5,0.688,35.06,26.1,23.48,19.81,14.74,True,Bay of Bengal
15.28,71.54,361,28.59,0.801,35.31,27.22,24.77,20.59,15.37,True,Wider Indian Ocean (buffer around India)
10.66,91.62,136,29.48,0.769,34.75,28.54,25.31,21.42,15.74,True,Wider Indian Ocean (buffer around India)
4.17,65.34,166,29.99,0.782,35.05,28.78,25.9,21.83,16.42,True,Wider Indian Ocean (buffer around India)
18.97,62.34,252,27.07,0.654,35.03,26.21,23.48,18.86,13.26,True,Arabian Sea
20.12,83.06,186,28.01,0.652,34.89,27.07,23.88,19.7,14.47,True,Bay of Bengal
1.38,57.85,287,28.23,0.75,34.93,26.87,24.16,20.42,14.87,True,Wider Indian Ocean (buffer around India)
2.3,57.28,232,28.29,0.718,34.93,27.02,23.97,19.23,13.81,True,Wider Indian Ocean (buffer around India)
15.8,98.86,81,29.28,0.794,34.8,28.39,25.85,21.1,16.0,True,Bay of Bengal
-2.2,54.09,198,29.04,0.738,34.91,27.86,25.34,21.28,15.86,True,Wider Indian Ocean (buffer around India)
13.43,48.59,132,29.02,0.75,34.68,27.82,24.95,21.03,15.19,True,Wider Indian Ocean (buffer around India)
16.88,87.84,137,29.08,0.903,34.81,28.17,25.31,21.22,15.61,True,Bay of Bengal
11.23,81.6,27,29.76,0.797,34.81,28.26,25.67,21.49,15.66,True,Bay of Bengal
18.46,82.73,145,29.07,0.75,34.91,28.35,25.82,22.12,16.06,True,Bay of Bengal
-0.79,77.74,343,29.05,0.79,35.0,27.71,24.45,20.03,14.81,True,Wider Indian Ocean (buffer around India)
1.28,75.14,156,29.96,0.824,34.99,28.52,25.65,21.64,16.33,True,Wider Indian Ocean (buffer around India)
15.79,62.57,176,28.36,0.688,35.03,27.72,25.08,21.69,16.21,True,Wider Indian Ocean (buffer around India)
7.88,94.17,29,29.75,0.788,34.74,28.31,25.47,21.55,16.38,True,Wider Indian Ocean (buffer around India)
3.45,92.96,351,29.6,0.753,34.86,28.66,26.05,22.03,16.64,True,Wider Indian Ocean (buffer around India)
-7.32,53.37,320,29.37,0.681,34.69,28.0,25.26,21.49,16.34,True,Wider Indian Ocean (buffer around India)
23.23,88.61,36,28.39,0.693,34.86,27.48,24.65,19.83,14.33,True,Wider Indian Ocean (buffer around India)
0.49,95.3,9,29.56,0.793,34.61,28.2,25.21,20.96,15.57,True,Wider Indian Ocean (buffer around India)
17.82,70.77,48,28.84,0.682,35.16,27.96,25.02,21.24,15.82,True,Wider Indian Ocean (buffer around India)
4.86,96.75,47,30.07,0.812,34.67,28.73,25.59,21.42,15.53,True,Wider Indian Ocean (buffer around India)
0.73,55.5,110,30.96,0.803,34.87,29.94,26.52,22.82,17.53,True,Wider Indian Ocean (buffer around India)
3.72,57.48,138,30.46,0.646,35.0,29.17,26.72,22.71,17.24,True,Wider Indian Ocean (buffer around India)
7.66,48.01,142,29.64,0.719,34.81,28.59,25.71,22.6,17.51,True,Wider Indian Ocean (buffer around India)
21.38,88.7,247,26.71,0.627,34.92,26.04,23.42,18.92,13.76,True,Bay of Bengal
9.6,96.76,202,28.48,0.781,34.69,27.77,24.51,20.74,15.4,True,Bay of Bengal
19.38,95.76,197,27.6,0.69,34.68,26.54,23.89,19.63,13.67,True,Bay of Bengal
18.14,70.98,306,26.93,0.663,35.18,25.78,22.45,18.38,13.02,True,Wider Indian Ocean (buffer around India)
